Uniprot_DMKU3_1042	Gene_name_DMKU3_1042	standard_A	standard_B	standard_C	high_temp_A	high_temp_B	high_temp_C	low_pH_A	low_pH_B	low_pH_C	osmotic_stress_A	osmotic_stress_B	osmotic_stress_C
W0T948	KLMA_30630	5.82595E-07	5.70331E-07	3.15547E-07	1.63667E-06	3.60216E-07	1.64295E-06	6.50557E-07	3.68941E-07	1.75401E-06	1.82429E-06	5.53847E-07	4.22881E-07
W0T321	KLMA_10365	2.44244E-06	2.39103E-06	4.32129E-07	7.32157E-07	4.93302E-07	7.34964E-07	8.90913E-07	2.97613E-06	0	8.16087E-07	7.58472E-07	5.79119E-07
W0TJ13	KLMA_70301	5.31108E-07	1.59166E-06	2.69584E-06	2.53299E-07	1.70664E-07	0	0	1.74798E-07	1.599E-06	0	2.62403E-07	2.00353E-07
W0T6V5	KLMA_30047	6.66114E-07	4.85364E-08	8.22075E-08	1.39284E-07	2.87289E-07	1.39818E-07	0	0	0	4.75271E-07	4.41718E-07	1.48016E-06
W0THU3	KLMA_60408	3.75865E-07	3.67953E-07	2.03577E-07	1.12671E-07	2.32396E-07	3.46244E-07	0	7.77527E-08	1.20749E-07	3.84461E-07	6.87532E-07	8.91203E-08
W0T5T6	KLMA_20514	8.76872E-07	2.18639E-07	6.28675E-08	1.06517E-07	6.72575E-07	6.29831E-07	0	2.25023E-07	0	1.18727E-07	1.10345E-07	0
W0T8N2	KLMA_30480	5.78458E-07	5.66281E-07	1.375E-06	1.73401E-07	0	0	0.000000211	1.19662E-07	5.68893E-07	1.93279E-07	1.05811E-06	1.37156E-07
W0TFX2	KLMA_50350	2.96673E-06	2.56246E-07	8.35099E-07	0	1.61843E-07	7.38165E-07	0	0	0	8.1964E-07	1.46576E-06	1.89997E-07
W0T647	KLMA_20407	6.9857E-06	3.20251E-06	4.03732E-07	2.09407E-06	1.41091E-06	0	0	1.44508E-06	7.33085E-07	7.62457E-07	0	0
W0TI38	KLMA_80170	3.43518E-07	3.36287E-07	3.58001E-07	3.15237E-07	0	1.03369E-07	0	7.10612E-08	1.10357E-07	6.76093E-07	3.26567E-07	2.49345E-07
W0T7M9	KLMA_30337	0	4.61498E-08	7.81652E-08	4.3261E-08	8.92304E-08	4.0698E-07	1.61152E-07	1.75851E-07	2.73094E-07	4.82202E-08	4.48159E-08	1.04753E-07
W0TAK1	KLMA_30516	1.14131E-06	1.11728E-06	1.89237E-06	1.04735E-06	2.16026E-06	1.05136E-06	3.90147E-06	2.21258E-06	3.43612E-06	3.57379E-06	3.32149E-06	2.53607E-06
W0TDH6	KLMA_40150	4.34877E-08	1.30327E-07	2.20739E-07	3.73998E-07	8.23135E-08	1.22638E-07	1.4866E-07	4.96603E-07	7.71219E-07	4.16871E-07	3.8744E-07	2.95824E-07
W0TA08	KLMA_20471	1.66586E-08	4.99237E-08	8.45572E-08	1.43265E-07	9.65274E-08	4.69782E-08	0	3.02657E-07	1.53537E-07	3.07264E-07	4.84808E-08	1.1332E-07
W0TBC1	KLMA_40097	2.7113E-07	1.66828E-07	1.4685E-07	8.12752E-08	0	8.15869E-08	3.02759E-07	1.71699E-07	0	9.05922E-08	2.57751E-07	6.42868E-08
W0T8V7	KLMA_30520	7.49564E-07	7.33786E-07	1.24283E-06	1.09438E-06	2.40862E-07	3.58857E-07	4.35001E-07	2.46696E-07	3.83116E-07	1.21983E-06	3.70335E-07	2.82763E-07
W0TCC7	KLMA_50411	1.27463E-06	7.24889E-07	2.79757E-07	0	1.04321E-07	1.55427E-07	0	1.06848E-07	1.65934E-07	1.72582E-07	1.60398E-07	0
W0TC06	KLMA_40539	5.1321E-08	1.53802E-07	8.50942E-08	0	2.97377E-07	1.44728E-07	1.75437E-07	3.04579E-07	4.73009E-07	9.46602E-07	1.49357E-07	1.06873E-06
W0T4A3	KLMA_10034	2.84206E-06	8.51728E-06	0	4.14945E-06	2.79576E-06	0	1.64936E-06	5.50974E-06	0	0	0	3.28212E-06
W0TA18	KLMA_30573	0	0	9.2147E-08	4.77946E-07	3.22024E-07	3.01559E-07	0	1.07739E-07	5.46558E-08	0	3.11204E-07	1.23491E-07
W0TE85	KLMA_40385	1.47331E-06	3.07988E-06	0	0	2.07565E-07	0	3.74867E-07	6.50813E-07	0	3.43383E-07	0	2.28362E-06
W0TDY3	KLMA_60289	2.11003E-07	1.07352E-07	5.93948E-08	5.92766E-07	6.78028E-08	3.09249E-07	0	2.12593E-07	3.30155E-07	3.43383E-07	1.0425E-07	2.43674E-07
W0TH06	KLMA_80354	2.08757E-06	3.93223E-06	3.69343E-07	6.25779E-07	1.29074E-06	6.28179E-07	0	1.322E-06	6.70644E-07	6.97515E-07	6.48271E-07	4.94977E-07
W0TDR1	KLMA_50549	5.50784E-07	7.72981E-07	5.74005E-07	1.65106E-07	3.40548E-07	1.65739E-07	2.00906E-07	1.13937E-07	0	1.84032E-07	0	7.69254E-07
W0T6W3	KLMA_20330	2.14256E-07	5.17599E-07	0	6.42264E-08	4.32736E-08	0	0	7.99224E-07	2.10713E-07	7.1589E-08	0	0
W0T7I0	KLMA_20308	5.4826E-07	5.36719E-07	9.09057E-07	8.00468E-07	1.76176E-07	2.62482E-07	3.18176E-07	1.06288E-06	8.57858E-07	2.91453E-07	0	2.06824E-07
W0T9M2	KLMA_40096	4.20347E-08	4.11499E-08	2.13363E-07	6.95581E-07	7.95632E-08	3.62888E-07	0	8.14903E-08	7.45451E-07	1.31624E-07	1.22332E-07	9.34043E-08
W0TG81	KLMA_80346	6.9556E-07	4.27982E-07	3.76731E-07	6.38297E-07	1.40483E-07	2.09304E-07	2.53715E-07	1.43886E-07	6.84059E-07	2.32406E-07	6.61238E-07	1.64922E-07
W0TED6	KLMA_60434	1.74841E-06	1.7116E-06	6.6056E-07	0	2.46323E-07	0	0	7.72334E-07	2.30787E-06	4.075E-07	3.78731E-07	2.89174E-07
W0TGK0	KLMA_70073	2.53357E-07	1.07246E-08	1.81645E-08	3.07762E-08	2.07359E-08	9.45767E-08	0	6.50167E-08	3.29827E-08	3.43042E-08	9.76017E-08	2.43432E-08
W0TCB5	KLMA_40407	8.88522E-07	8.69819E-07	2.50108E-07	1.29726E-06	8.74046E-07	0	0	2.92429E-07	4.5414E-07	4.72336E-07	4.38989E-07	1.0261E-06
W0TFW7	KLMA_80221	3.26361E-06	8.13747E-07	1.37827E-06	3.96442E-07	2.67109E-07	0	0	0	4.24865E-07	4.41887E-07	1.25725E-06	9.59954E-07
W0T7G9	KLMA_20540	9.46357E-07	1.57279E-07	2.66388E-07	1.3817E-06	9.30939E-07	4.53072E-07	5.49207E-07	3.11464E-07	0	0	1.43136E-06	1.09289E-06
W0T5P0	KLMA_20469	3.13153E-07	0	1.69611E-07	8.79733E-07	1.81454E-06	8.83106E-07	3.49683E-07	1.98311E-07	3.07975E-07	9.8058E-07	1.75357E-06	6.95848E-07
W0TDD8	KLMA_50424	3.91434E-08	0	6.49027E-08	0	0	0	0	1.46014E-07	3.60771E-07	5.37923E-07	2.19193E-07	8.69796E-08
W0T7X4	KLMA_10577	7.67641E-07	1.07732E-06	4.15772E-07	0	1.55041E-07	0	8.5719E-07	2.13345E-06	7.54948E-07	0	0	0
W0TBW9	KLMA_50241	1.7337E-06	4.18828E-06	3.06736E-07	5.19703E-07	2.06257E-06	0	6.32392E-07	2.11253E-06	5.56964E-07	0	0	0
W0T754	KLMA_10297	0	2.97825E-07	0	8.54663E-07	1.76283E-06	1.6508E-06	0	1.13484E-06	9.15939E-07	9.52637E-07	0	1.30076E-06
W0TB58	KLMA_50193	4.52885E-08	2.61152E-07	7.50917E-08	3.89484E-07	2.62421E-07	0	1.54815E-07	2.68777E-07	8.03153E-07	4.34132E-07	4.03483E-07	3.08073E-07
W0TKI2	KLMA_80373	5.54822E-08	2.82278E-08	4.78102E-08	0	5.45784E-08	2.65623E-08	0	1.82603E-08	2.8358E-08	1.73733E-07	8.39164E-08	1.96147E-07
W0TG78	KLMA_80039	2.05511E-06	2.01185E-06	2.14175E-06	6.16049E-07	4.15072E-07	6.18411E-07	7.49628E-07	2.50416E-06	0	0	6.38191E-07	1.49172E-06
W0T8L0	KLMA_10797	7.73531E-07	3.32003E-07	2.92246E-07	4.95152E-07	1.08978E-07	1.62365E-07	0	3.41697E-07	1.73342E-07	1.80287E-07	1.67559E-07	3.91654E-07
W0T7A3	KLMA_20465	2.60621E-07	1.32597E-07	2.24583E-07	3.8051E-07	8.37468E-08	3.8197E-07	0	5.05251E-07	1.33208E-07	1.38545E-07	0	3.00975E-07
W0TGU7	KLMA_60028	1.64806E-06	1.61337E-06	1.42017E-06	2.40619E-06	1.62121E-06	7.89015E-07	9.56432E-07	1.66048E-06	8.42353E-07	8.76103E-07	8.14251E-07	6.21708E-07
W0TE88	KLMA_60077	6.66114E-07	3.84109E-06	6.50576E-06	1.8713E-06	3.85976E-06	1.87848E-06	2.27706E-06	3.95325E-06	0	0	1.93856E-06	0
W0TAT4	KLMA_40124	8.68296E-07	2.77665E-07	1.4397E-06	2.60284E-07	1.64351E-06	0	0	1.79618E-07	8.53939E-07	0	0	6.30259E-07
W0THH0	KLMA_80202	7.36321E-08	7.20822E-08	1.22088E-07	0	6.11653E-07	2.07646E-07	8.22216E-08	1.42746E-07	0	2.30566E-07	0	5.34464E-08
W0TG09	KLMA_70150	6.38636E-07	2.04224E-07	6.65561E-07	5.86058E-07	1.28986E-07	5.88306E-07	0	1.3211E-07	2.05166E-07	6.53241E-07	1.98321E-07	1.51425E-07
W0T740	KLMA_20173	3.99516E-07	5.60689E-07	7.06845E-08	0	0	0	0	4.86813E-07	1.72436E-06	1.3349E-07	1.24065E-07	0
W0TF56	KLMA_70142	2.5616E-07	0	4.53212E-08	2.35071E-07	1.58383E-07	2.35973E-07	0	5.29901E-08	8.22931E-08	5.04161E-07	7.95477E-08	1.85936E-07
W0TDH2	KLMA_50459	3.53207E-06	3.45773E-06	1.91305E-06	0	7.13377E-07	1.06285E-06	1.28837E-06	0	1.1347E-06	1.18017E-06	1.09685E-06	2.56378E-06
W0TGX6	KLMA_60063	3.74764E-06	1.9067E-06	3.22942E-06	5.8385E-07	3.93378E-07	0	0	4.02906E-07	0	6.50779E-07	6.04835E-07	4.61812E-07
W0TGL9	KLMA_70093	4.09958E-08	4.01329E-08	4.00395E-07	3.52567E-07	7.75967E-08	1.1561E-07	1.40141E-07	2.43301E-07	3.77844E-07	3.92983E-07	3.65239E-07	2.78872E-07
W0TK50	KLMA_80228	3.36283E-06	8.38486E-07	2.25948E-06	4.08494E-07	0	0	4.97069E-07	2.81896E-07	0	0	1.29547E-06	3.23109E-07
W0T644	KLMA_20629	2.96351E-06	5.58219E-06	5.2432E-07	8.88355E-07	5.98543E-07	0	3.30922E-06	6.13041E-07	0	0	0	2.15109E-06
0	0	2.24446E-06	2.19722E-06	7.16069E-06	0	4.24832E-06	0	7.67253E-06	4.35121E-06	0	7.02813E-06	0	0
0	0	1.59706E-06	1.56345E-06	8.65007E-07	0	9.87459E-07	1.4712E-06	1.78337E-06	3.09614E-06	1.57066E-06	5.00092E-06	1.51826E-06	3.5488E-06
0	0	0	1.21849E-07	0	1.53458E-06	2.35594E-07	6.75391E-07	0	2.41301E-07	3.74737E-07	3.89752E-07	0	9.03467E-08
W0TAH4	KLMA_40014	3.09135E-07	3.02628E-07	5.12569E-07	8.68446E-07	3.04098E-07	4.53072E-07	0	1.01742E-07	1.58004E-07	0	0	1.16617E-07
W0T4C5	KLMA_10054	1.29171E-06	5.1242E-07	8.679E-07	0	0	0	0	0	1.68158E-07	1.0302E-06	0	0
W0T4N6	KLMA_20114	3.55957E-07	1.81101E-07	1.00198E-07	1.69765E-07	1.14382E-07	1.70416E-07	2.06576E-07	1.17152E-07	1.81936E-07	1.89226E-07	1.75867E-07	1.3428E-07
W0T3P0	KLMA_10600	2.8757E-07	8.6181E-07	0	0	0	0	0	2.89737E-07	8.65785E-07	0	4.34947E-07	6.39002E-07
W0TC86	KLMA_50603	2.76894E-08	0	0	0	1.21208E-06	4.59954E-07	0	5.03066E-07	8.33641E-08	8.67042E-08	8.0583E-08	6.15278E-08
W0TF09	KLMA_60090	1.90441E-06	6.08997E-07	0	5.70876E-07	3.84637E-07	0	2.26916E-07	1.28688E-07	0	0	1.93184E-07	0
W0T972	KLMA_30041	0	2.43312E-06	0	0	2.73296E-06	0	1.12466E-06	1.22724E-06	9.90516E-07	0	0	0
W0TAI1	KLMA_40628	2.95709E-07	5.5701E-07	9.43424E-07	0	1.82836E-07	0	3.09456E-06	1.87265E-07	2.9082E-07	0	0	0
W0T6L0	KLMA_20587	0	1.39804E-07	1.39478E-06	1.22817E-06	2.53324E-06	3.77424E-06	0	1.6308E-06	4.29956E-07	0	0	0
W0TH29	KLMA_70278	2.28193E-06	1.40409E-06	2.37814E-06	6.84043E-07	1.41091E-06	6.86666E-07	8.32366E-07	4.72048E-07	7.33085E-07	7.62457E-07	0	5.41062E-07
W0T4X0	KLMA_10214	1.80928E-06	2.37726E-06	4.02643E-06	0	0	0	0	0	0	0	0	9.16072E-07
W0TG23	KLMA_60470	1.87642E-06	2.63341E-06	1.01631E-06	5.62485E-07	3.78983E-07	5.64641E-07	0	3.88162E-07	6.02812E-07	6.26965E-07	5.82701E-07	4.44912E-07
W0T7F6	KLMA_30262	3.01345E-07	1.29467E-06	1.63216E-07	0	5.70385E-07	2.77597E-07	3.36499E-07	1.12409E-06	9.07257E-07	3.08237E-07	0	2.18734E-07
W0TFP2	KLMA_60355	1.62749E-07	4.87738E-07	2.6985E-07	4.57208E-07	9.43039E-07	1.40502E-06	0	3.15512E-07	0	5.09619E-07	2.78993E-06	1.10709E-06
W0TFS6	KLMA_50300	0	0	0	0	6.35422E-07	0	1.14758E-06	6.50813E-07	0	3.21805E-06	2.99086E-06	7.45962E-07
W0T9R4	KLMA_20356	1.23349E-06	1.20752E-06	3.93528E-06	0	4.49237E-06	0	4.21658E-06	0	3.71365E-06	0	0	2.7409E-06
W0TD95	KLMA_60019	1.3304E-06	4.25436E-07	7.20573E-07	0	8.22579E-07	0	4.8528E-07	1.6211E-06	1.3084E-06	4.44522E-07	0	3.15446E-07
W0T453	KLMA_10176	5.06407E-07	3.11595E-07	8.95962E-08	0	6.02468E-07	4.66498E-07	1.84719E-07	1.04757E-07	1.62686E-07	1.69205E-07	0	1.20073E-07
W0TCR7	KLMA_50566	5.03656E-07	4.93054E-07	4.34011E-07	1.41491E-06	4.9545E-07	2.41127E-07	2.92291E-07	1.65763E-07	2.57428E-07	0	0	0
W0T3S2	KLMA_10428	3.39142E-07	1.08451E-07	5.62322E-07	9.52743E-07	2.0969E-07	3.12414E-07	0	1.26508E-06	1.02105E-06	0	3.22407E-07	7.53598E-07
W0T8P0	KLMA_20723	7.77499E-07	1.46453E-06	1.28915E-06	7.13489E-07	1.47165E-06	7.16225E-07	8.68198E-07	1.50729E-06	7.64643E-07	7.9528E-07	7.39134E-07	5.64354E-07
W0TAF8	KLMA_40603	1.04315E-07	0	8.98903E-08	2.93049E-07	1.02615E-07	1.52885E-07	0	1.05101E-07	0	1.6976E-07	0	3.93514E-08
W0TA69	KLMA_20536	2.99273E-06	5.63723E-06	1.62093E-06	0	0	0	0	6.19086E-07	9.61434E-07	9.99955E-07	0	7.09597E-07
W0TG34	KLMA_80296	1.93059E-07	5.78574E-07	9.79946E-07	5.42357E-07	2.15248E-06	5.44437E-07	6.59959E-07	1.14577E-06	5.81242E-07	6.0453E-07	0	1.31328E-06
W0T822	KLMA_20488	3.89557E-07	3.81357E-07	1.09656E-07	1.8579E-07	1.25179E-07	1.86502E-07	0	3.92493E-07	1.9911E-07	6.33959E-07	5.89202E-07	1.46955E-07
W0TE06	KLMA_70014	7.49654E-08	0	4.0603E-08	4.05222E-07	1.41894E-07	6.90575E-08	0	4.44904E-07	0	2.34741E-07	7.12663E-08	1.66579E-07
W0TAP2	KLMA_30561	2.52967E-06	2.47642E-06	0	2.32141E-06	1.56409E-06	7.61213E-07	2.82477E-06	1.60197E-06	0	0	0	5.99802E-07
W0T7G1	KLMA_30267	7.49564E-07	2.24635E-06	0	0	2.40862E-07	1.09857E-06	4.35001E-07	7.55212E-07	2.25671E-06	0	0	0
W0T9C9	KLMA_40208	5.28729E-07	1.58453E-06	1.68684E-06	4.852E-07	1.92564E-06	2.86898E-06	0	1.02502E-06	0	0	0	0
W0T6G9	KLMA_10072	2.44244E-06	2.39103E-06	4.04975E-06	1.32025E-05	4.62304E-06	6.8878E-06	2.72736E-06	4.73501E-06	0	0	2.32192E-06	0
W0TCZ4	KLMA_30674	4.42463E-07	7.35348E-08	3.8128E-07	2.11022E-07	4.35255E-07	6.4848E-07	2.56778E-07	1.45623E-07	2.26151E-07	7.20057E-07	0	1.66913E-07
W0TG08	KLMA_50390	6.22091E-07	3.82776E-07	1.10064E-07	0	1.25645E-07	1.87196E-07	2.26916E-07	7.58023E-07	6.11805E-07	2.07858E-07	0	0
W0T735	KLMA_20168 KLMA_60119	1.42242E-06	1.39248E-06	0	0	8.79479E-07	0	1.58836E-06	9.00781E-07	1.3989E-06	1.45495E-06	0	1.03248E-06
W0T511	KLMA_10259	1.3878E-06	4.43792E-07	0	0	8.5807E-07	0	0	8.78854E-07	0	0	0	0
W0T5R8	KLMA_20499	5.88186E-07	5.75805E-07	5.06852E-07	8.58761E-07	1.89005E-07	0	0	5.92618E-07	0	9.57204E-07	2.90603E-07	2.21885E-07
W0TC64	KLMA_40594	4.22714E-08	4.13816E-08	7.00892E-08	6.99497E-07	2.44939E-07	3.64931E-07	4.42364E-07	8.19491E-08	0	4.05211E-07	1.2302E-07	9.39302E-08
W0TBL2	KLMA_50378	4.51952E-07	6.34279E-07	2.44788E-07	0	0	0	0	9.34923E-08	1.95068E-06	0	0	0
W0TCW6	KLMA_30644	0	4.58048E-08	7.75808E-08	0	8.85633E-08	4.03938E-07	0	5.34309E-07	0	4.48523E-07	4.16858E-07	1.0397E-07
W0TCJ8	KLMA_50109	5.70325E-07	3.28873E-06	1.81955E-06	1.6022E-06	3.5263E-07	0	1.94961E-06	3.61171E-07	0	0	0	0
W0TDV4	KLMA_60501	4.21407E-06	3.07363E-06	1.18621E-06	6.56515E-07	1.35413E-06	6.59033E-07	0	0	0	0	0	0
W0TFZ2	KLMA_50370	0	5.17599E-07	2.86372E-07	0	1.00078E-06	4.8706E-07	5.90407E-07	0	1.59184E-06	5.4082E-07	2.96074E-06	3.59666E-06
W0T624	KLMA_20382	4.50576E-07	1.44086E-07	2.44043E-07	1.2658E-06	8.5285E-07	4.15067E-07	5.03138E-07	2.85338E-07	4.43126E-07	4.60881E-07	4.28343E-07	1.00122E-06
W0T5Z4	KLMA_10609	6.71316E-07	4.96472E-06	1.11309E-06	0	1.27067E-06	6.18411E-07	0	4.25126E-07	0	0	6.38191E-07	0
W0THH7	KLMA_80212	0	6.52093E-07	0	0	0	0	0	0	0	0	0	0
W0TFB2	KLMA_60472	4.56307E-06	1.13775E-06	0	0	3.73462E-07	5.56416E-07	6.7448E-07	3.82508E-07	0	0	0	4.38431E-07
W0TH70	KLMA_70318	2.33065E-07	2.28159E-07	6.56049E-08	1.11154E-07	7.48921E-08	1.11581E-07	1.35256E-07	7.6706E-08	1.19124E-07	1.23897E-07	1.1515E-07	8.79206E-08
W0T8F6	KLMA_30607	3.25404E-08	3.18555E-08	5.39545E-08	9.14152E-08	6.15924E-08	2.80923E-07	0	6.30843E-08	2.99914E-07	1.01895E-07	9.47009E-08	7.23073E-08
W0T544	KLMA_10556	1.617E-07	1.58296E-07	8.75802E-08	0	3.06064E-07	1.48956E-07	1.80563E-07	1.024E-07	1.59026E-07	1.65397E-07	1.53721E-07	3.59309E-07
W0TE19	KLMA_60329	1.44284E-06	3.59758E-07	6.09332E-07	0	0	0	2.13271E-07	0	0	0	1.81566E-07	1.38632E-07
W0TBU7	KLMA_30284	3.58405E-06	5.58219E-06	0	0	1.15168E-06	0	6.36741E-06	6.94819E-06	5.60793E-06	0	0	0
W0TD21	KLMA_60241	3.39916E-08	1.01868E-07	5.63606E-08	0	1.96962E-07	2.93451E-07	1.16198E-07	3.88162E-07	3.13289E-07	1.06438E-07	0	7.55318E-08
W0T7P9	KLMA_30357	9.56961E-08	2.86789E-07	0	2.68837E-07	1.06695E-06	8.26149E-07	3.2713E-07	1.09279E-06	1.69709E-06	0	0	0
W0TH50	KLMA_60143	2.06046E-06	2.01709E-06	1.77554E-06	0	6.20494E-06	0	1.19576E-06	2.07599E-06	0	0	0	7.77281E-07
0	0	2.77127E-06	6.18781E-06	7.31061E-06	0	0	0	1.60828E-06	0	0	0	0	0
W0TH34	KLMA_70283	4.7642E-07	1.5235E-07	8.42908E-08	1.42814E-07	9.62232E-08	1.43362E-07	1.73781E-07	9.85539E-08	1.53053E-07	1.59185E-07	1.47947E-07	0
W0TAV3	KLMA_40144	8.61719E-07	4.38418E-07	1.4288E-06	1.25812E-06	8.4768E-07	0	0	2.83608E-07	0	0	4.25747E-07	9.95146E-07
W0THV6	KLMA_60423	0	2.77242E-07	7.97184E-08	0	0	0	0	8.73507E-07	1.35655E-06	1.5055E-07	1.39922E-07	3.27054E-07
W0TDN7	KLMA_40210	2.62899E-07	2.57365E-07	2.26545E-07	0	2.58616E-07	3.85308E-07	0	8.65249E-08	0	1.39756E-07	3.97632E-07	0
W0T965	KLMA_20181	1.55536E-06	4.97375E-07	1.43015E-07	2.42311E-07	1.63261E-07	0	2.94852E-07	1.67215E-07	0	0	0	5.86738E-07
W0T5M6	KLMA_20267	2.83204E-07	2.77242E-07	7.97184E-08	0	0	0	0	2.85338E-07	1.44751E-07	1.5055E-07	4.28343E-07	3.27054E-07
W0T7Q9	KLMA_30367	8.66974E-07	4.41092E-07	2.44043E-07	4.13482E-07	2.7859E-07	4.15067E-07	0	1.68075E-06	0	0	1.31129E-06	3.27054E-07
W0T3M4	KLMA_10585	8.02055E-08	7.85172E-08	1.32987E-07	2.2532E-07	4.64745E-07	6.92418E-07	2.74176E-07	1.5549E-07	0	2.51149E-07	2.33418E-07	1.78223E-07
0	0	5.14808E-07	5.03972E-07	1.44912E-07	2.45525E-07	1.65426E-07	0	0	1.69433E-07	0	2.73671E-07	7.78643E-07	1.94205E-07
W0TEL7	KLMA_60222	0	6.08997E-07	0	5.70876E-07	0	0	6.94661E-07	3.93953E-07	1.1772E-06	2.07858E-07	0	1.47502E-07
W0TEM5	KLMA_70249	6.87323E-07	1.07051E-06	5.92281E-07	0	6.76126E-07	3.29059E-07	1.2211E-06	0	3.51304E-07	0	0	0
W0TCE3	KLMA_30484	1.25155E-07	2.20934E-06	2.07517E-07	3.51596E-07	2.36894E-07	0	4.27834E-07	7.4277E-07	0	0	0	2.78105E-07
W0T877	KLMA_20805	1.79632E-06	1.10528E-06	9.72926E-07	5.38472E-07	3.62804E-07	0	0	3.71592E-07	0	6.00199E-07	5.57826E-07	4.25919E-07
W0T8C4	KLMA_30385	7.61181E-07	7.45158E-07	0	0	1.53737E-07	2.2905E-07	2.77651E-07	9.27504E-07	0	2.54332E-07	0	0
W0T7A1	KLMA_30197	1.99477E-06	8.44382E-08	4.37814E-07	0	0	0	0	0	0	8.26823E-07	7.6845E-07	1.91662E-07
W0T7J1	KLMA_30297	0	0	0	0	0	0	0	1.49049E-07	8.56985E-07	2.56889E-08	0	1.82296E-08
0	0	0	9.50078E-08	1.60917E-07	0	1.83697E-07	2.73688E-07	3.31761E-07	1.88147E-07	2.9219E-07	3.03897E-07	2.82442E-07	2.15654E-07
W0T9Z4	KLMA_40221	1.69078E-06	3.7715E-07	6.38789E-07	0	2.38204E-07	0	0	7.4688E-07	0	0	3.66249E-07	8.56075E-07
W0TED8	KLMA_40440	1.27971E-06	8.73868E-07	4.83484E-07	0	0	0	3.2561E-07	5.65296E-07	0	0	2.77205E-07	0
W0T912	KLMA_20828	2.25113E-07	3.50615E-07	0	1.07362E-07	0	0	0	2.26809E-07	1.15059E-07	1.19669E-07	3.40481E-07	8.49209E-08
W0TFA3	KLMA_70202	1.56219E-06	4.68167E-06	4.39736E-07	0	5.01986E-07	0	9.06596E-07	0	7.98462E-07	0	0	0
W0TDW6	KLMA_50619	2.3088E-07	2.2602E-07	1.2505E-07	2.11872E-07	1.42752E-07	2.12684E-07	2.57813E-07	1.4621E-07	2.27062E-07	2.3616E-07	6.71918E-07	1.67586E-07
W0TBB0	KLMA_30074	6.12881E-08	5.9998E-08	1.0162E-07	5.62424E-08	3.78942E-08	5.6458E-08	0	3.8812E-08	6.02747E-08	1.91912E-07	5.82638E-08	4.44864E-08
W0TCA0	KLMA_30439	1.36547E-06	5.2482E-06	3.84362E-07	0	1.34322E-06	0	0	4.49401E-07	0	0	0	5.15104E-07
W0TJ10	KLMA_70296	8.22684E-07	1.15457E-06	4.45585E-07	0	0	0	0	5.20983E-07	0	0	2.55475E-07	1.95064E-07
W0T6W9	KLMA_30062	1.34371E-06	2.23317E-07	0	6.40849E-07	0	2.10141E-07	2.5473E-07	0	0	2.33335E-07	2.16862E-07	1.65582E-07
W0TCU4	KLMA_50591	2.17591E-07	6.95817E-08	1.17852E-07	1.99678E-07	1.34536E-07	2.00443E-07	2.42974E-07	1.37795E-07	0	2.22567E-07	2.06854E-07	1.5794E-07
W0T913	KLMA_40103	6.29508E-08	2.01305E-08	1.04377E-07	0	0	0	2.15193E-07	3.9865E-08	5.80196E-07	1.97119E-07	0	0
W0TBY5	KLMA_30329	1.3878E-06	1.35859E-06	3.90648E-07	0	4.45949E-07	6.64414E-07	8.05392E-07	4.56751E-07	7.09329E-07	7.37749E-07	0	0
W0TB56	KLMA_40022	5.04548E-09	1.51206E-08	0	0	5.62537E-08	1.42285E-08	0	9.78138E-09	8.94774E-08	9.30625E-08	0	0
W0TEY8	KLMA_70067	1.70884E-08	1.67287E-08	2.83338E-08	4.8006E-08	3.23448E-08	4.81901E-08	0	1.95139E-07	1.57498E-07	1.63808E-07	0	3.79717E-08
W0TCM9	KLMA_50526	0	1.59841E-07	0	1.4042E-06	1.35633E-06	1.5041E-07	0	1.03399E-07	0	0	1.55221E-07	0
W0TIB8	KLMA_80270	1.49602E-06	6.42098E-07	5.65207E-07	0	2.10766E-07	0	0	0	0	0	3.24061E-07	7.57463E-07
W0TFM6	KLMA_70332	7.97841E-07	7.81047E-07	1.32288E-06	0	1.51015E-06	0	2.72736E-06	1.54673E-06	0	2.49829E-06	2.32192E-06	1.77286E-06
W0TA26	KLMA_30371	4.04459E-07	6.72188E-08	0	0	1.218E-06	1.1406E-06	0	1.33115E-07	0	0	0	4.67085E-07
W0T923	KLMA_30600	7.83946E-08	0	4.24603E-08	2.20232E-07	4.84711E-08	2.21077E-07	0	2.92429E-07	2.36022E-07	8.01874E-08	0	0
W0TG65	KLMA_80024	6.84613E-07	7.15141E-08	3.70802E-07	2.05223E-07	8.14478E-07	1.21348E-06	0	0	0	0	0	0
W0TAI2	KLMA_20656	0.000000406	1.21673E-06	1.14284E-07	1.93632E-07	0	1.94374E-07	0	4.09059E-07	0	0	0	0
W0T5I0	KLMA_10459	7.3341E-08	2.34531E-08	2.33985E-07	6.7303E-08	0	0	0	1.42182E-07	0	2.29654E-07	2.13441E-07	5.32351E-08
W0TDC2	KLMA_60054	0	0	0	1.20441E-07	2.48422E-07	3.70121E-07	1.46557E-07	0	3.95142E-07	0	3.81959E-07	2.91639E-07
W0TAF9	KLMA_20631	2.6405E-07	4.38835E-08	7.43267E-08	4.11366E-08	0	0	0	0	4.40859E-08	4.58523E-08	0	3.25381E-08
W0T5Y3	KLMA_10599	1.33895E-07	1.31077E-07	0	0	0	0	0	4.99459E-07	7.75654E-07	4.19268E-07	3.89668E-07	0
